EntryID,Location,SKU_Code,BatchNo,ExpiryDate,UnitType,QtyPerCtn,TotalQty,Comments,DateAdded,LastUpdated
111768,H-9-2,TRC2203FM/V1,2F13,07/2025,PCS,336,476,,12/10/2025,
111769,H-9-3,TBN2131PM/V2,2H7,08/2024,PCS,45,"1,168",,12/10/2025,
111770,H-9-4,TG61,11112119661,12/2024,PCS,120,720,,12/10/2025,
111771,H-9-4,TNMH36,4409119336,09/2024,PCS,125,742,,12/10/2025,
111772,H-9-5,TNS110,30,03/2028,PCS,195,"1,369",,12/10/2025,
111773,H-9-6,TBN2506MH,MY,06/2028,PCS,700,31,,12/10/2025,
111774,H-9-6,TBN2506WM,MU,05/2028,PCS,700,"1,519",,12/10/2025,
111775,I-10-1,BN706X12,19311524006,11/2027,PCS,12,"2,160",,12/10/2025,
111776,I-10-3,TBNE05,5D6,08/2029,PCS,168,"1,269",,12/10/2025,
111777,I-10-4,TBN72,JK,06/2025,PCS,,,,12/10/2025,
111778,I-10-6,TNB03,2320942523A,09/2030,PCS,106,"2,968",,12/10/2025,
111779,I-11-4,TBN72,JK,06/2025,PCS,,,,12/10/2025,
111780,I-11-5,RBNE02,3I5,03/2024,PCS,120,798,,12/10/2025,
111781,I-11-6,TNB03,2320942523A,09/2030,PCS,106,"2,968",,12/10/2025,
111782,I-1-1,TGC01/V2,25309425106,09/2028,PCS,144,"7,920",,12/10/2025,
111783,I-12-1,JS1804,03412024404,12/2027,PCS,24,510,PART PALLET,12/10/2025,
111784,I-12-4,TBN72,JK,06/2025,PCS,,,,12/10/2025,
111785,I-12-4,TGD2411,08,09/2028,PCS,500,"3,578",,12/10/2025,
111786,I-12-5,FBN42,QU,05/2024,PCS,,583,,12/10/2025,
111787,I-12-6,TNB03,2320942523A,09/2030,PCS,106,"1,523",,12/10/2025,
111788,I-1-2,TGC01/V2,25309425106,09/2028,PCS,144,"1,549",,12/10/2025,
111789,I-13-3,TBN506,NG,07/2028,PCS,210,"5,337",,12/10/2025,
111790,I-13-5,TNS2507VM,98,07/2028,PCS,700,"1,915",,12/10/2025,
111791,I-13-6,BN2506,12,05/2028,PCS,12,756,warehouse xmas,12/10/2025,
111792,I-14-6,BN2506,12,05/2028,PCS,12,"1,392",warehouse xmas,12/10/2025,
111793,I-1-6,LAB SAMPLES,LAB SAMPLES,,PCS,,,LAB SAMPLES,12/10/2025,
111794,I-2-1,BN318X12,89,10/2027,PCS,12,108,,12/10/2025,
111795,I-2-1,WBN12,24,01/2028,PCS,30,28,,12/10/2025,
111796,I-2-1,WBN311,03312024525,12/2027,PCS,30,20,,12/10/2025,
111797,I-2-2,TBN357,LA,09/2028,PCS,52,"1,456",,12/10/2025,
111798,I-2-2,TNB03,2920942523A,09/2030,PCS,106,"2,968",,12/10/2025,
111799,I-2-6,LAB SAMPLES,LAB SAMPLES,,PCS,,,LAB SAMPLES,12/10/2025,
111800,I-3-4,TNS2012,38,09/2030,PCS,130,"1,745",,12/10/2025,
111801,I-3-6,TBN2320EM,YD,09/2026,PCS,800,"4,869",HOLD - no labels on testers,12/10/2025,
111802,I-4-1,BN319X12,MJ,02/2028,PCS,12,"1,200",,12/10/2025,
111803,I-4-4,TNS2012,38,09/2030,PCS,130,"3,640",,12/10/2025,
111804,I-5-1,TGD2109FO-GWP,3C3,03/2026,PCS,330,"2,963",,12/10/2025,
111805,I-5-1,TGD2109MT-GWP,2A5,03/2026,PCS,120,180,,12/10/2025,
111806,I-5-1,TGD2109NC-GWP,92,03/2026,PCS,400,637,,12/10/2025,
111807,I-5-6,BN93,HB,03/2028,PCS,12,"10,920",,12/10/2025,
111808,I-6-1,JS1805,30701025103,01/2028,PCS,24,362,PART PALLET,12/10/2025,
111809,I-6-1,TGC02/V2,30409225218,09/2028,PCS,90,"5,197",,12/10/2025,
111810,I-6-2,BN502,ID,01/2027,PCS,216,"3,498",,12/10/2025,
111811,I-6-4,TBN72,JK,06/2025,PCS,,,,12/10/2025,
111812,I-7-1,BN306,28108725022,08/2028,PCS,12,240,,12/10/2025,
111813,I-7-4,TBN72,JK,06/2025,PCS,,,,12/10/2025,
111814,I-8-1,GC02/V2,13303324207,03/2027,PCS,48,14,DAMAGE,12/10/2025,
111815,I-8-1,GC03/V2,26102527208,02/2027,PCS,48,18,DAMAGE,12/10/2025,
111816,I-8-1,GC04/V2,3B10,02/2026,PCS,80,3,DAMAGE,12/10/2025,
111817,I-8-1,GC05,08504225109,04/2028,PCS,40,2,damage,12/10/2025,
111818,I-8-1,NS2007,03204625007,04/2028,PCS,60,112,damage,12/10/2025,
111819,I-8-1,NS2009,07601125109,01/2028,PCS,60,55,damage,12/10/2025,
111820,I-8-1,NS2010,08305224310,05/2027,PCS,60,15,DAMAGE,12/10/2025,
111821,I-8-1,NS2010,09001825010,01/2028,PCS,60,13,damage,12/10/2025,
111822,I-8-1,NS2011,39,02/2028,PCS,24,22,DAMAGE,12/10/2025,
111823,I-9-6,TNB03,2320942523A,09/2030,PCS,106,"2,968",,12/10/2025,
111824,J-10-1,TNS2005,05309425109,09/2030,PCS,48,"5,081",,12/10/2025,
111825,J-10-2,TBN303,5I7,09/2028,PCS,63,"3,465",,12/10/2025,
111826,J-10-4,TBN303,5I7,09/2028,PCS,63,"3,341",,12/10/2025,
111827,J-10-5,TNS2504VE,MX,06/2028,PCS,700,"4,433",,12/10/2025,
111828,J-10-6,TBN93W,KW,09/2028,PCS,300,"8,400",,12/10/2025,
111829,J-11-1,TNS2510BL,03409425010,09/2028,PCS,35,"1,925",,12/10/2025,
111830,J-11-2,TBN314,05509225121,09/2028,PCS,336,"9,458",,12/10/2025,
111831,J-11-2,TGD2412,36,09/2028,PCS,195,"2,234",,12/10/2025,
111832,J-11-3,BN2524,18,08/2028,PCS,12,"1,542",,12/10/2025,
111833,J-11-6,TBN93W,KW,09/2028,PCS,300,"8,400",,12/10/2025,
111834,J-12-1,TWH409,LB,09/2028,PCS,400,"4,400",,12/10/2025,
111835,J-12-2,TBN306,08209525132,09/2028,PCS,140,"4,945",,12/10/2025,
111836,J-12-2,TNB03,2920942523A,09/2030,PCS,106,"2,968",,12/10/2025,
111837,J-12-3,BN308,24,08/2028,PCS,36,2,,12/10/2025,
111838,J-12-3,BN308,27,01/2028,PCS,36,3,,12/10/2025,
111839,J-12-3,BN308,50,03/2028,PCS,36,39,,12/10/2025,
111840,J-12-4,TGD2410,OA,09/2028,PCS,500,"3,568",,12/10/2025,
111841,J-12-4,TGD2507HC,15,08/2028,PCS,255,"2,550",,12/10/2025,
111842,J-12-5,TBN303,5I4,09/2028,PCS,63,223,,12/10/2025,
111843,J-12-6,TBN93W,KW,09/2028,PCS,300,"8,400",,12/10/2025,
111844,J-1-2,RC305,5I2,09/2028,PCS,90,"4,950",,12/10/2025,
111845,J-1-5,PROMOBN34,02052534,05/2026,PCS,6,168,,12/10/2025,
111846,J-1-6,PROMOBN34,02052534,05/2026,PCS,6,162,,12/10/2025,
111847,J-17-2,TBN353,14307225306,07/2028,PCS,60,"3,300",,12/10/2025,
111848,J-17-2,TNB03,2610852523A,08/2030,PCS,106,"2,968",,12/10/2025,
111849,J-17-4,TNB03,2610852523A,08/2030,PCS,106,"2,968",,12/10/2025,
111850,J-17-5,TBN312,JT,07/2028,PCS,400,"11,200",apprx qty,12/10/2025,
111851,J-19-1,TNB03,2610852523A,08/2030,PCS,106,"2,968",,12/10/2025,
111852,J-20-4,TRC2510MH,MY,03/2028,PCS,700,117,,12/10/2025,
111853,J-21-2,TBNE34,5F3,08/2029,PCS,168,"1,431",,12/10/2025,
111854,J-2-1,THERMAL LABELS,,,PCS,,,,12/10/2025,
111855,J-2-2,RC305,5I2,09/2028,PCS,90,805,,12/10/2025,
111856,J-23-4,TBN302,5F4,06/2028,PCS,255,"6,491",,12/10/2025,
111857,J-2-3,TBN2530CP,YF,09/2026,PCS,300,"4,575",,12/10/2025,
111858,J-2-3,TBN2530CP,YR,10/2026,PCS,300,47,,12/10/2025,
111859,J-2-3,TBN2530CP,ZM,01/2027,PCS,300,18,,12/10/2025,
111860,J-2-4,TBN2410SR,57,09/2027,PCS,255,"3,155",,12/10/2025,
111861,J-25-2,TBN320,ND,06/2025,PCS,700,"9,879",Use V5 UNIT BOX,12/10/2025,
111862,J-25-4,TBN357,JJ,06/2028,PCS,52,"1,456",,12/10/2025,
111863,J-25-5,TBN357,JJ,06/2028,PCS,52,"1,456",,12/10/2025,
111864,J-2-5,TBN319,NI,07/2028,PCS,700,"2,190",,12/10/2025,
111865,J-26-3,TRC503,5G2,07/2025,PCS,45,"1,149",,12/10/2025,
111866,J-26-4,TBN357,JJ,06/2028,PCS,52,"1,456",,12/10/2025,
111867,J-2-6,PROMOBN34,02052534,05/2026,PCS,6,168,,12/10/2025,
111868,J-3-1,TBN303,5I4,09/2028,PCS,63,"3,465",,12/10/2025,
111869,J-3-2,TMH225,KG,07/2028,PCS,1,1,,12/10/2025,
111870,J-3-4,TBN312,JT,07/2028,PCS,1,1,,12/10/2025,
111871,J-3-5,TBN312,JT,07/2028,PCS,1,1,,12/10/2025,
111872,J-3-6,TBN93W,KW,09/2028,PCS,300,"8,400",,12/10/2025,
111873,J-4-1,TBN303,5I4,09/2028,PCS,63,"3,465",,12/10/2025,
111874,J-4-2,TBN2530VC,KB,07/2028,PCS,1,1,,12/10/2025,
111875,J-4-3,TNS2510BP,11509125247,09/2028,PCS,35,"1,925",,12/10/2025,
111876,J-4-4,TBN2420LL,58,09/2027,PCS,255,"3,107",,12/10/2025,
111877,J-4-6,TBN93W,KW,09/2028,PCS,300,"8,400",,12/10/2025,
111878,J-5-1,TNS2028,Kk,07/2028,PCS,1,1,,12/10/2025,
111879,J-5-2,TWH409,LB,09/2028,PCS,400,"11,400",,12/10/2025,
111880,J-5-3,TNS2510BP,11509125247,09/2028,PCS,35,"1,006",,12/10/2025,
111881,J-5-4,TBN2524,1,09/2025,PCS,1,1,,12/10/2025,
111882,J-5-5,TRC2502CG,09,08/2028,PCS,106,"1,159",,12/10/2025,
111883,J-5-6,TBN93W,KW,09/2028,PCS,300,"7,354",,12/10/2025,
111884,J-6-2,TBN303,5I7,09/2028,PCS,63,"3,465",,12/10/2025,
111885,J-6-2,TGD2507BL,13,08/2028,PCS,195,"2,359",,12/10/2025,
111886,J-6-3,TNS09,NR,08/2028,PCS,700,10,,12/10/2025,
111887,J-6-3,TNS2505C,NS,08/2028,PCS,700,242,,12/10/2025,
111888,J-6-3,TNS2505MH,NT,08/2028,PCS,700,140,,12/10/2025,
111889,J-6-4,TRC2501VE,03,07/2028,PCS,106,318,,12/10/2025,
111890,J-6-5,TBN2512C,14,08/2028,PCS,255,580,,12/10/2025,
111891,J-6-6,TBN93W,KW,09/2028,PCS,300,"8,400",,12/10/2025,
111892,J-7-1,TBN402W,08407425028,07/2028,PCS,60,"3,362",,12/10/2025,
111893,J-7-2,TNS2009,08309325232,09/2028,PCS,100,"5,500",,12/10/2025,
111894,J-7-3,TNS2304KW,NP,08/2028,PCS,700,"4,446",,12/10/2025,
111895,J-7-4,TBN312,1,09/2025,PCS,1,1,,12/10/2025,
111896,J-7-5,TBN87,KA,07/2028,PCS,1,1,,12/10/2025,
111897,J-7-6,TBN93W,KW,09/2028,PCS,300,"8,400",,12/10/2025,
111898,J-8-1,TBN357,LA,09/2028,PCS,52,"1,456",,12/10/2025,
111899,J-8-1,TNB03,2920942523A,09/2030,PCS,106,"1,143",,12/10/2025,
111900,J-8-1,TNS2008,18409025408,09/2028,PCS,100,"5,718",,12/10/2025,
111901,J-8-2,TNS2009,08309325232,09/2028,PCS,100,"1,176",,12/10/2025,
111902,J-8-3,TNS2304PP,NO,08/2028,PCS,700,"1,280",,12/10/2025,
111903,J-8-4,TGD2109MT,5I6,09/2028,PCS,120,"5,210",,12/10/2025,
111904,J-8-5,TBN2506WB,NE,06/2028,PCS,700,"1,963",,12/10/2025,
111905,J-8-6,TBN93W,KW,09/2028,PCS,300,"8,400",,12/10/2025,
111906,J-9-2,JS1804,29408225204,08/2029,PCS,24,"1,152",S147,12/10/2025,
111907,J-9-3,TGD2504,NU,08/2028,PCS,700,"1,664",,12/10/2025,
111908,J-9-4,TBN407/v2,2I3,09/2026,PCS,255,11,,12/10/2025,
111909,J-9-4,TBN407/V2,2I3,09/2026,PCS,255,230,,12/10/2025,
111910,J-9-4,TBN408,2G14,11/2026,PCS,255,6,,12/10/2025,
111911,J-9-4,TNS2307HC,54,03/2028,PCS,255,"1,988",,12/10/2025,
111912,J-9-4,TNS2506KW,16,08/2028,PCS,255,442,,12/10/2025,
111913,J-9-5,TRC2501MO,05,07/2028,PCS,106,"1,013",,12/10/2025,
111914,J-9-6,TBN93W,KW,09/2028,PCS,300,"8,400",,12/10/2025,
111915,K-10-1,NS2308,1509252308,10/2027,PCS,20,653,,12/10/2025,
111916,K-10-2,NS2204,3B9,02/2026,PCS,36,828,,12/10/2025,
111917,K-10-3,NS2318,1507252318,06/2028,PCS,6,180,,12/10/2025,
111918,K-10-4,NS2401,38,09/2030,PCS,12,75,,12/10/2025,
111919,K-10-6,TBN2406GF,KK,09/2027,PCS,300,"3,739",,12/10/2025,
111920,K-11-1,NS2202,3C1,03/2026,PCS,48,9,,12/10/2025,
111921,K-11-1,NS2202,5A5,01/2028,PCS,48,"1,368",,12/10/2025,
111922,K-11-2,NS2204,5B1,02/2028,PCS,36,112,,12/10/2025,
111923,K-11-3,NS2505,1809252505,08/2028,PCS,12,"1,596",,12/10/2025,
111924,K-11-4,NS2405,52,09/2027,PCS,12,87,,12/10/2025,
111925,K-11-6,BNHC2007,2302242007,12/2024,PCS,,5,,12/10/2025,
111926,K-11-6,BNHC2014,0807212014,03/2024,PCS,4,4,,12/10/2025,
111927,K-11-6,RCE102,4B6,03/2025,PCS,2,2,,12/10/2025,
111928,K-11-6,TNS2210KW,2I6,09/2025,PCS,44,345,,12/10/2025,
111929,K-11-6,TRCE09,4B4,10/2027,PCS,168,168,,12/10/2025,
111930,K-1-1,NS2325,25202525114,02/2028,PCS,9,75,,12/10/2025,
111931,K-12-1,NS2206,3I2,09/2026,PCS,28,382,,12/10/2025,
111932,K-12-2,NS2206,5A3,01/2028,PCS,28,432,,12/10/2025,
111933,K-12-3,NS2402,AR,06/2027,PCS,12,"1,107",,12/10/2025,
111934,K-12-4,NS2505,1809252505,08/2028,PCS,12,"1,596",,12/10/2025,
111935,K-12-5,BN312,JD,06/2028,PCS,54,"1,512",,12/10/2025,
111936,K-1-2,NS2325,13702125014,02/2028,PCS,9,225,,12/10/2025,
111937,K-1-3,NS2325,11702125014,02/2028,PCS,9,225,,12/10/2025,
111938,K-15-1A,BN311X12,30209424225,09/2026,PCS,12,8,,12/10/2025,
111939,K-15-1A,BN81,VA,01/2025,PCS,12,36,,12/10/2025,
111940,K-15-1A,GD2406,1209242406,09/2027,PCS,12,8,,12/10/2025,
111941,K-15-1A,RC104/V2,76,10/2026,PCS,63,119,,12/10/2025,
111942,K-15-1A,RC2314,71,10/2026,PCS,12,4,,12/10/2025,
111943,K-15-1A,RC602,2B9,02/2025,PCS,32,32,,12/10/2025,
111944,K-15-1A,RCHC2105,LA,05/2025,PCS,21,7,,12/10/2025,
111945,K-15-1A,TBN2216NC,4D2,04/2027,PCS,336,18,,12/10/2025,
111946,K-15-1A,TBN506,4H10,08/2027,PCS,210,98,,12/10/2025,
111947,K-15-1A,TBNHC2007C,09108121610,06/2025,PCS,16,5,,12/10/2025,
111948,K-15-1B,BN312X12,ZA,12/2026,PCS,12,11,,12/10/2025,
111949,K-15-1B,BN327,IU,03/2027,PCS,6,36,,12/10/2025,
111950,K-15-1B,BN332,55,09/2027,PCS,6,18,,12/10/2025,
111951,K-15-1B,BN506X12,4H5,08/2027,PCS,12,3,,12/10/2025,
111952,K-15-1B,BN704X12,13208324304,08/2027,PCS,12,27,,12/10/2025,
111953,K-15-1B,NS2313,65,09/2026,PCS,12,9,,12/10/2025,
111954,K-15-1B,RCHC08,13210220410,10/2025,PCS,16,10,,12/10/2025,
111955,K-15-1B,TBNHC2006S,15605024231,05/2027,PCS,16,2,,12/10/2025,
111956,K-15-1B,TGD2111,24307324215,07/2027,PCS,90,12,,12/10/2025,
111957,K-15-1B,WBN72,AT,06/2027,PCS,132,12,,12/10/2025,
111958,K-15-1C,BN2315,XR,08/2026,PCS,12,2,,12/10/2025,
111959,K-15-1C,BN2412,2108242412,03/2027,PCS,12,4,,12/10/2025,
111960,K-15-1C,BN318,46,01/2027,PCS,176,24,,12/10/2025,
111961,K-15-1C,BNHC2026,0508242026,08/2027,PCS,12,10,,12/10/2025,
111962,K-15-1C,NS2043/V2,55,01/2025,PCS,18,1,,12/10/2025,
111963,K-15-1C,NS2213,2811222213,09/2025,PCS,,1,,12/10/2025,
111964,K-15-1C,NS2214,1011222214,01/2024,PCS,12,1,,12/10/2025,
111965,K-15-1C,NS2306,0109232306,08/2026,PCS,12,1,,12/10/2025,
111966,K-15-1C,RC102/v2,71,10/2026,PCS,72,13,,12/10/2025,
111967,K-15-1C,RC2105,2109212105,08/2024,PCS,7,3,,12/10/2025,
111968,K-15-1C,RCF04,33,01/2027,PCS,36,20,,12/10/2025,
111969,K-15-1C,TBNHC2014S,16002824033,02/2027,PCS,16,15,,12/10/2025,
111970,K-15-3,TBN2216CC,62,02/2027,PCS,255,133,,12/10/2025,
111971,K-15-3,TBN2216DM,01,11/2027,PCS,255,151,,12/10/2025,
111972,K-15-3,TBN2216NC,4H2,08/2027,PCS,336,21,,12/10/2025,
111973,K-15-3,TBN2216VC,4J2,10/2027,PCS,255,158,,12/10/2025,
111974,K-15-4,TBN2410CH,32,08/2027,PCS,255,200,,12/10/2025,
111975,K-15-4,TBN2410SR,33,08/2027,PCS,255,423,,12/10/2025,
111976,K-1-5,NS2325,25202525114,02/2028,PCS,9,252,,12/10/2025,
111977,K-16-1A,BN2005,1206232005,03/2026,PCS,15,5,,12/10/2025,
111978,K-16-1A,BN302,3J3,10/2026,PCS,90,24,,12/10/2025,
111979,K-16-1A,BN317X12,054093235121,09/2027,PCS,12,10,,12/10/2025,
111980,K-16-1A,BN501,21607123115,08/2026,PCS,35,12,,12/10/2025,
111981,K-16-1A,BNHC2005,19502124236,02/2027,PCS,,5,,12/10/2025,
111982,K-16-1A,BNHC2006,15503321032,03/2027,PCS,,3,,12/10/2025,
111983,K-16-1A,TBNHC2005C,27404322136,04/2025,PCS,16,4,,12/10/2025,
111984,K-16-1A,TBNHC2007C,13212121510,08/2025,PCS,16,2,,12/10/2025,
111985,K-16-1A,WBN77,AW,06/2027,PCS,132,24,,12/10/2025,
111986,K-16-1A,WBN77,ZW,03/2027,PCS,132,24,,12/10/2025,
111987,K-16-1B,BN2415,53,09/2027,PCS,12,11,,12/10/2025,
111988,K-16-1B,BN2415,88,10/2027,PCS,12,8,,12/10/2025,
111989,K-16-1B,BN311,283113223312,11/2026,PCS,35,3,,12/10/2025,
111990,K-16-1B,BN312X12,AL,05/2027,PCS,12,1,,12/10/2025,
111991,K-16-1B,BN312X12,ZN,01/2027,PCS,12,3,,12/10/2025,
111992,K-16-1B,BN315X12,07311323212,11/2026,PCS,12,3,,12/10/2025,
111993,K-16-1B,BN320X12,31,01/2027,PCS,12,1,,12/10/2025,
111994,K-16-1B,BN320X12,IM,02/2027,PCS,12,1,,12/10/2025,
111995,K-16-1B,BN320X12,MV,12/2026,PCS,12,1,,12/10/2025,
111996,K-16-1B,BN322,310824322,03/2027,PCS,20,20,,12/10/2025,
111997,K-16-1B,BN93,AH,05/2027,PCS,12,12,,12/10/2025,
111998,K-16-1B,RC31,FR,04/2026,PCS,36,20,,12/10/2025,
111999,K-16-1B,TBN232CB,88,09/2025,PCS,,261,,12/10/2025,
112000,K-16-1B,TNS2304KW,19,07/2027,PCS,700,7,,12/10/2025,
112001,K-16-1B,TNS2304PP,67,03/2027,PCS,700,26,,12/10/2025,
112002,K-16-1B,WBN303,4K3,11/2027,PCS,84,24,,12/10/2025,
112003,K-16-1B,WBN87,BF,07/2027,PCS,132,60,,12/10/2025,
112004,K-16-1C,BN2328,1410232328,09/2026,PCS,12,14,,12/10/2025,
112005,K-16-1C,BN332,88,04/2027,PCS,144,79,,12/10/2025,
112006,K-16-1C,BN704,03407024404,07/2027,PCS,16,1,,12/10/2025,
112007,K-16-1C,BN706X12,14208124506,08/2027,PCS,12,2,,12/10/2025,
112008,K-16-1C,GD2302CS,2108232302,08/2026,PCS,12,18,,12/10/2025,
112009,K-16-1C,NS2205,2H13,08/2025,PCS,16,4,,12/10/2025,
112010,K-16-1C,TNS2109LE,34,09/2025,PCS,700,127,,12/10/2025,
112011,K-16-1C,TNS2304B,FD,08/2026,PCS,700,227,,12/10/2025,
112012,K-16-3,TGD2109CC,61,09/2027,PCS,400,14,,12/10/2025,
112013,K-16-3,TGD2109MM,63,09/2027,PCS,400,383,,12/10/2025,
112014,K-16-3,TGD2109MT,5E3,05/2027,PCS,120,2,,12/10/2025,
112015,K-16-3,TGD2109NC,20,07/2027,PCS,400,1,,12/10/2025,
112016,K-16-3,TGD2302FS,10408223214,08/2026,PCS,36,110,,12/10/2025,
112017,K-16-3,TGD2305HC,15,08/2026,PCS,255,355,,12/10/2025,
112018,K-16-3,TGD2306C,12,08/2026,PCS,700,146,,12/10/2025,
112019,K-16-4,TNS2304,80,10/2027,PCS,700,"3,823",,12/10/2025,
112020,K-16-4,TRC302,26205221402,05/2026,PCS,336,"2,539",,12/10/2025,
112021,K-17-2,TCP50,17603220050,03/2025,PCS,120,356,,12/10/2025,
112022,K-17-2,TCP50,17710119050,10/2024,PCS,120,57,,12/10/2025,
112023,K-17-2,TCP50,20703120050,03/2025,PCS,120,36,,12/10/2025,
112024,K-17-3,TBN2304BB,EG,08/2026,PCS,700,557,,12/10/2025,
112025,K-17-3,TBN2330FO,3H7,08/2026,PCS,270,168,,12/10/2025,
112026,K-17-3,TNS2301FS,3H11,08/2026,PCS,255,173,,12/10/2025,
112027,K-17-3,TNS2311BO,3H17,08/2026,PCS,270,194,,12/10/2025,
112028,K-17-3,TNS32,10812019001,12/2024,PCS,96,417,,12/10/2025,
112029,K-17-4,BN308,12,05/2027,PCS,36,36,,12/10/2025,
112030,K-17-4,TGD2106,5E4,05/2027,PCS,36,135,,12/10/2025,
112031,K-17-4,TGD2304MT,3H8,08/2026,PCS,42,179,,12/10/2025,
112032,K-18-2,TBNE01,3C6,07/2025,PCS,168,"1,949",,12/10/2025,
112033,K-18-2,TBNE33,3E9,11/2024,PCS,168,26,,12/10/2025,
112034,K-18-3,TBN319AN,MV,05/2028,PCS,700,"10,727",,12/10/2025,
112035,K-18-4,TBNHC06,4H7,08/2026,PCS,150,276,,12/10/2025,
112036,K-18-4,TBNHC2006,15410224231,10/2027,PCS,16,31,,12/10/2025,
112037,K-18-4,TBNHC2006C,09510224132,10/2027,PCS,16,17,,12/10/2025,
112038,K-19-2,TRC2303,AS,06/2027,PCS,400,295,,12/10/2025,
112039,K-19-2,TRC2304,AT,06/2027,PCS,,"1,111",,12/10/2025,
112040,K-19-2,TRC2306,ZT,03/2027,PCS,,671,,12/10/2025,
112041,K-19-2,TRC2314HC,71,10/2026,PCS,106,318,,12/10/2025,
112042,K-19-3,TRC2301HN,GR,10/2026,PCS,700,252,,12/10/2025,
112043,K-19-3,TRC2301PF,08,08/2026,PCS,700,279,,12/10/2025,
112044,K-19-3,TRC301,28305321201,01/2026,PCS,175,205,,12/10/2025,
112045,K-19-3,TRC302,31305423102,05/2026,PCS,336,219,,12/10/2025,
112046,K-20-2,TNS2046,KZ,09/2028,PCS,450,"10,675",,12/10/2025,
112047,K-20-3,TBN302,5I8,09/2028,PCS,255,"5,130",,12/10/2025,
112048,K-20-4,TBN2316DM,25,08/2026,PCS,195,456,,12/10/2025,
112049,K-20-4,TBN2316EC,EY,08/2026,PCS,400,756,,12/10/2025,
112050,K-21-3,TBNHC2006S,01108324431,08/2027,PCS,16,23,,12/10/2025,
112051,K-21-3,TBNHC2014C,27105324434,05/2027,PCS,16,32,,12/10/2025,
112052,K-21-3,TNS2010,19608225010,08/2028,PCS,100,624,,12/10/2025,
112053,K-2-1,NS2006,20203324304,03/2027,PCS,48,801,,12/10/2025,
112054,K-22-2,TBN302,5I8,09/2028,PCS,255,"5,130",,12/10/2025,
112055,K-22-2,TGD2117,23,09/2028,PCS,195,"2,847",,12/10/2025,
112056,K-22-3,TBN87,KA,07/2028,PCS,,,,12/10/2025,
112057,K-2-2,NS2322,09312024509,12/2027,PCS,12,213,,12/10/2025,
112058,K-23-2,TGD2109CC,20,03/2026,PCS,400,"1,666",,12/10/2025,
112059,K-23-2,TGD2109CC,61,09/2027,PCS,400,282,,12/10/2025,
112060,K-23-2,TGD2109NC,64,09/2027,PCS,400,"2,958",,12/10/2025,
112061,K-23-3,TBN2005FM,26,03/2026,PCS,300,341,,12/10/2025,
112062,K-23-3,TBN2005FM,IU,03/2027,PCS,350,"1,400",,12/10/2025,
112063,K-2-3,NS2322,09312024509,12/2027,PCS,12,336,,12/10/2025,
112064,K-24-2,TBN2005HNC,83,03/2027,PCS,300,"2,414",,12/10/2025,
112065,K-24-2,TBN2005PCM,81,03/2027,PCS,210,"1,115",,12/10/2025,
112066,K-24-3,TNS2007,22108725007,08/2028,PCS,100,"3,911",,12/10/2025,
112067,K-2-4,NS2320,03204625007,04/2028,PCS,12,336,,12/10/2025,
112068,K-25-2,TRC301,28305321201,01/2026,PCS,105,"1,012",,12/10/2025,
112069,K-25-2,TRC302,31305423102,05/2026,PCS,336,"3,110",,12/10/2025,
112070,K-25-3,TBNHC2006S,15410224231,10/2027,PCS,16,880,,12/10/2025,
112071,K-26-2,TBN2216DM,55,09/2027,PCS,255,"4,464",,12/10/2025,
112072,K-26-3,TBN2415,88,10/2027,PCS,106,240,,12/10/2025,
112073,K-26-3,TBN2504WH,KC,07/2028,PCS,,,,12/10/2025,
112074,K-2-6,NMH2108,2103252108,09/2027,PCS,20,800,,12/10/2025,
112075,K-27-2,TNS2014-HOLD,25202525114,02/2028,PCS,60,440,,12/10/2025,
112076,K-27-3,TBN2216VC,4I5,09/2027,PCS,255,"7,052",,12/10/2025,
112077,K-28-2,TBN2005GFC,81,03/2027,PCS,300,"1,535",,12/10/2025,
112078,K-28-2,TBNHC2014C,22408424034,08/2027,PCS,16,151,,12/10/2025,
112079,K-28-3,TNS2306HC,51,03/2026,PCS,255,"5,024",,12/10/2025,
112080,K-28-4,TNS2307HC,71,03/2027,PCS,255,"4,035",,12/10/2025,
112081,K-29-2,TBN2518,25,08/2028,PCS,36,221,,12/10/2025,
112082,K-29-2,TBN353,14307225306,07/2028,PCS,60,300,,12/10/2025,
112083,K-29-2,TGD2110,09212324310,12/2027,PCS,90,115,,12/10/2025,
112084,K-29-3,TBN73,ZM,01/2028,PCS,400,"11,188",,12/10/2025,
112085,K-30-2,TBN319,97,07/2028,PCS,700,"1,671",,12/10/2025,
112086,K-30-2,TBN321,JY,08/2027,PCS,700,"4,701",,12/10/2025,
112087,K-30-2,TBN325,JX,08/2027,PCS,700,"1,154",,12/10/2025,
112088,K-30-3,TBN73,ZM,01/2028,PCS,400,"11,200",,12/10/2025,
112089,K-31-2,TNS2203,KP,08/2028,PCS,400,"4,400",,12/10/2025,
112090,K-31-3,TBN2503MH,JK,06/2028,PCS,400,62,,12/10/2025,
112091,K-31-3,TBN2530HA,JX,07/2028,PCS,,,,12/10/2025,
112092,K-31-3,TBN61,YW,11/2026,PCS,400,"1,109",,12/10/2025,
112093,K-31-3,TBN87,HI,04/2028,PCS,400,610,,12/10/2025,
112094,K-3-1,MH225,FT,01/2028,PCS,36,539,,12/10/2025,
112095,K-32-2,TRC301,28305321201,01/2026,PCS,105,"2,708",,12/10/2025,
